taxa_name,pectoral_fin,pelvic_fin,pectoral_inferred,pelvic_inferred,pectoral_propagated,pelvic_propagated,paired_fin
Aphyosemion_edeanum,1,?,2,?,1,0,3
Bathycongrus_nasicus,?,0,?,0,0,1,2
Iniistius_spilonotus,1,?,1,?,1,0,3
Allodontichthys_zonistius,1,?,1,?,1,0,3
Parvilux_ingens,?,1,?,2,0,1,3
Sternarchorhynchus_chaoi,1,0,1,0,1,1,2
Gymnothorax_bathyphilus,0,0,0,0,1,1,0
Halichoeres_melanotis,1,?,1,?,1,0,3
Poecilia_marcellinoi,1,?,2,?,1,0,3
Cathorops_multiradiatus,1,?,2,?,1,0,3
Ilyodon_xantusi,1,?,1,?,1,0,3
Dekeyseria_pulchra,1,1,2,2,0,0,3
Notholebias_minimus,1,?,1,?,1,0,3
Bothus_mellissi,1,1,1,1,1,1,3
Gymnothorax_nudivomer,0,0,0,0,1,1,0
Aseraggodes_lenisquamis,?,1,?,1,0,1,3
Diaphus_nielseni,?,1,?,2,0,1,3
Diretmichthys_parini,?,1,?,2,0,1,3
Daector_dowi,1,1,2,2,1,1,3
Amblydoras_gonzalezi,1,?,2,?,1,0,3
Liparis_mucosus,1,?,1,?,1,0,3
Photonectes_dinema,?,1,?,1,0,1,3
Nothobranchius_ruudwildekampi,1,?,2,?,1,0,3
Astyanax_alburnus,1,?,2,?,1,0,3
Halichoeres_pallidus,1,?,1,?,1,0,3
Champsodon_longipinnis,1,?,2,?,1,0,3
Sternarchella_terminalis,1,0,1,0,1,1,2
Trachurus_declivis,1,?,1,?,1,0,3
Poeciliopsis_hnilickai,1,?,2,?,1,0,3
Maratecoara_splendida,1,?,1,?,1,0,3
Trichomycterus_arleoi,1,?,1,?,1,0,3
Opisthopterus_effulgens,1,0,1,0,0,0,2
Hemisorubim_platyrhynchos,1,1,2,2,0,0,3
Ariosoma_anagoides,1,0,1,0,1,1,2
Apionichthys_menezesi,?,1,?,1,0,1,3
Astyanax_elachylepis,1,?,2,?,1,0,3
Dolichancistrus_fuesslii,1,?,2,?,1,0,3
Coloconger_meadi,1,0,1,0,1,1,2
Catostomus_snyderi,?,1,?,2,0,0,3
Schizodon_scotorhabdotus,?,1,?,2,0,0,3
Tetractenos_glaber,1,1,1,2,1,1,3
Ictalurus_punctatus,1,1,2,2,0,0,3
Eustomias_monoclonoides,?,1,?,1,0,1,3
Dactyloptena_macracantha,?,1,?,2,0,1,3
Diaphus_metopoclampus,?,1,?,2,0,1,3
Opisthonema_berlangai,1,1,1,2,1,0,3
Cynodonichthys_weberi,1,?,1,?,1,0,3
Mastacembelus_nigromarginatus,1,?,1,?,0,0,3
Hoplostethus_cadenati,?,1,?,2,0,1,3
Bathydraco_antarcticus,1,1,2,2,1,1,3
Psednos_dentatus,1,?,1,?,1,0,3
Meuschenia_galii,1,0,1,0,1,1,2
Monopterus_roseni,0,0,0,0,1,1,0
Fundulus_majalis,1,?,2,?,1,0,3
Spatuloricaria_caquetae,1,?,2,?,1,0,3
Chaetostoma_leucomelas,1,?,2,?,1,0,3
Ophichthus_maculatus,?,0,?,0,0,1,2
Microcambeva_draco,1,?,1,?,1,0,3
Fundulus_relictus,1,?,2,?,1,0,3
Paralichthys_californicus,1,?,2,?,1,0,3
Ophichthus_macrops,?,0,?,0,0,1,2
Hypostomus_hermanni,1,?,2,?,1,0,3
Careproctus_merretti,1,?,1,?,1,0,3
Aluterus_monoceros,1,0,1,0,1,1,2
Anostomus_anostomus,?,1,?,2,0,0,3
Protomyctophum_chilense,?,1,?,2,0,1,3
Tragulichthys_jaculiferus,1,0,1,0,1,1,2
Simpsonichthys_punctulatus,1,?,1,?,1,0,3
Rhynchoconger_nitens,?,0,?,0,0,1,2
Erimyzon_oblongus,1,1,2,1,0,0,3
Hypomesus_olidus,1,?,2,?,1,0,3
Eustomias_paucifilis,?,1,?,1,0,1,3
Astyanax_villwocki,1,?,2,?,1,0,3
Pseudancistrus_brevispinis,1,1,2,2,0,0,3
Microsynodontis_nasutus,1,?,2,?,1,0,3
Alfaro_cultratus,1,?,2,?,1,0,3
Acanthurus_leucocheilus,1,1,1,1,1,1,3
Glanidium_ribeiroi,1,?,2,?,0,0,3
Trichomycterus_goeldii,1,?,1,?,1,0,3
Notacanthus_indicus,?,1,?,2,0,1,3
Eustomias_appositus,?,1,?,1,0,1,3
Lactoria_diaphana,1,1,1,2,1,1,3
Austrolebias_gymnoventris,1,?,1,?,1,0,3
Corydoras_lacerdai,1,?,2,?,1,0,3
Rhamdia_humilis,1,?,2,?,1,0,3
Eustomias_globulifer,?,1,?,1,0,1,3
Astroblepus_micrescens,1,?,2,?,1,0,3
Dolichallabes_microphthalmus,0,1,0,2,0,0,1
Pseudobalistes_naufragium,1,1,1,2,1,1,3
Neoheterandria_tridentiger,1,?,2,?,1,0,3
Epiplatys_zenkeri,1,?,2,?,1,0,3
Bulbonaricus_brauni,?,0,?,0,0,1,2
Trachelyopterus_albicrux,1,?,2,?,1,0,3
Cetopsis_orinoco,1,1,2,2,0,0,3
Lasiognathus_waltoni,1,0,1,0,1,1,2
Alosa_agone,1,?,1,?,1,0,3
Tridentopsis_tocantinsi,1,?,1,?,1,0,3
Amphilius_kivuensis,1,?,2,?,1,0,3
Gymnothorax_moluccensis,0,0,0,0,1,1,0
Naso_caesius,1,1,1,1,1,1,3
Trichomycterus_megantoni,1,?,1,?,1,0,3
Zenopsis_conchifer,1,1,2,2,0,0,3
Euchiloglanis_dorsoarcus,1,?,2,?,1,0,3
Hoplostethus_marisrubri,?,1,?,2,0,1,3
Glyptothorax_nelsoni,1,?,2,?,1,0,3
Kaupichthys_japonicus,1,0,1,0,1,1,2
Brachirus_orientalis,?,1,?,1,0,1,3
Phenacogrammus_aurantiacus,1,1,2,2,0,0,3
Paralepis_speciosa,1,1,2,2,1,1,3
Gigantactis_longicauda,1,0,1,0,1,1,2
Chelidonichthys_obscurus,1,?,1,?,1,0,3
Galaxias_platei,1,1,2,1,0,0,3
Clarias_liocephalus,1,?,1,?,1,0,3
Trichomycterus_fassli,1,?,1,?,1,0,3
Encheliophis_sagamianus,1,0,1,0,1,1,2
Laimosemion_agilae,1,?,1,?,1,0,3
Artediellus_dydymovi,1,?,1,?,1,0,3
Chaetostoma_lepturum,1,?,2,?,1,0,3
Chaetostoma_paucispinis,1,?,2,?,1,0,3
Glyptothorax_obliquimaculatus,1,?,2,?,1,0,3
Squaloliparis_dentatus,1,?,1,?,1,0,3
Poeciliopsis_santaelena,1,?,2,?,1,0,3
Clariallabes_melas,1,1,1,2,1,0,3
Gambusia_punctata,1,?,2,?,1,0,3
Astyanax_totae,1,?,2,?,1,0,3
Parapercis_somaliensis,1,?,2,?,1,0,3
Canthigaster_cyanetron,1,1,1,2,1,1,3
Notoliparis_kurchatovi,1,?,1,?,1,0,3
Cinetodus_froggatti,1,1,2,2,0,0,3
Glyptothorax_platypogon,1,1,2,2,0,0,3
Cyprinodon_dearborni,1,?,1,?,1,0,3
Canthigaster_punctatissima,1,1,1,2,1,1,3
Liparis_florae,1,?,1,?,1,0,3
Microlepidogaster_perforatus,1,?,2,?,0,0,3
Muraena_clepsydra,0,0,0,0,1,1,0
Sargocentron_hastatum,?,1,?,2,0,1,3
Synodontis_acanthomias,1,1,2,2,0,0,3
Echinophryne_reynoldsi,1,1,1,1,1,1,3
Ophisurus_serpens,?,0,?,0,0,1,2
Albula_pacifica,?,1,?,1,0,1,3
Auchenipterus_ambyiacus,1,?,2,?,1,0,3
Pimelodella_boliviana,1,?,2,?,1,0,3
Porichthys_analis,1,1,2,2,1,1,3
Zoarchias_neglectus,1,?,1,?,1,0,3
Clarias_ngamensis,1,1,1,2,1,0,3
Akysis_vespa,1,?,2,?,1,0,3
Corydoras_difluviatilis,1,?,2,?,0,0,3
Hara_minuscula,1,?,2,?,1,0,3
Enneacampus_ansorgii,?,0,?,0,0,1,2
Gnathophis_umbrellabius,?,0,?,0,0,1,2
Spaniblennius_riodourensis,1,?,1,?,1,0,3
Pseudochromis_sankeyi,1,1,1,1,1,1,3
Neochanna_heleios,1,1,1,2,1,1,3
Ariosoma_megalops,1,0,1,0,1,1,2
Cottus_tenuis,1,?,1,?,1,0,3
Tylosurus_acus,1,?,1,?,1,0,3
Cypho_zaps,1,1,1,1,1,1,3
Ostichthys_sandix,?,1,?,2,0,1,3
Linophryne_andersoni,1,0,1,0,1,1,2
Alectis_alexandrina,1,?,1,?,1,0,3
Lithogenes_valencia,1,?,2,?,1,0,3
Centromochlus_altae,1,?,2,?,1,0,3
Hippocampus_borboniensis,?,0,?,0,0,1,2
Skiffia_bilineata,1,?,1,?,1,0,3
Auchenipterichthys_coracoideus,1,?,2,?,1,0,3
Entomacrodus_vomerinus,1,?,1,?,1,0,3
Careproctus_colletti,1,?,1,?,1,0,3
Alosa_kessleri,1,?,1,?,1,0,3
Lycenchelys_hadrogeneia,1,?,1,?,1,0,3
Thysanopsetta_naresi,1,?,2,?,1,0,3
Galaxias_fontanus,1,1,1,2,1,1,3
Orestias_empyraeus,1,?,1,?,1,0,3
Chauliodus_schmidti,?,1,?,1,0,1,3
Petrocephalus_sullivani,?,1,?,1,0,1,3
Anampses_elegans,1,?,1,?,1,0,3
Ichthyocampus_bikiniensis,?,0,?,0,0,1,2
Lycenchelys_micropora,1,?,1,?,1,0,3
Bathycongrus_unimaculatus,?,0,?,0,0,1,2
Atlantirivulus_luelingi,1,?,1,?,1,0,3
Microphis_deocata,?,0,?,0,0,1,2
Retropinna_retropinna,1,?,2,?,1,0,3
Leptodoras_hasemani,1,?,2,?,1,0,3
Leptocephalus_ophichthoides,?,0,?,0,0,1,2
Champsodon_machaeratus,1,?,2,?,1,0,3
Gambusia_luma,1,?,2,?,1,0,3
Astyanax_megaspilura,1,?,2,?,1,0,3
Trichomycterus_migrans,1,?,1,?,1,0,3
Synodontis_ngouniensis,1,?,2,?,1,0,3
Triacanthus_biaculeatus,1,1,2,1,1,0,3
Symphurus_ginsburgi,0,0,0,0,1,1,0
Coris_ballieui,1,?,1,?,1,0,3
Sphoeroides_sechurae,1,1,1,2,1,1,3
Potamobatrachus_trispinosus,1,1,2,2,1,1,3
Halichoeres_sazimai,1,?,1,?,1,0,3
Apodichthys_fucorum,1,0,1,0,1,1,2
Auchenoglanis_biscutatus,1,1,2,2,0,0,3
Rineloricaria_formosa,1,?,2,?,1,0,3
Apterichtus_ansp,?,0,?,0,0,1,2
Alloblennius_parvus,1,?,1,?,1,0,3
Pterygotrigla_alepis,1,?,1,?,1,0,3
Astroblepus_mindoensis,1,?,2,?,1,0,3
Myoglanis_potaroensis,1,1,2,2,0,0,3
Tachysurus_brashnikowi,1,?,2,?,1,0,3
Sargocentron_cornutum,?,1,?,2,0,1,3
Rineloricaria_heteroptera,1,?,2,?,1,0,3
Magnisudis_indica,1,1,2,2,1,1,3
Panturichthys_fowleri,0,0,0,0,1,1,0
Evermannella_megalops,1,1,2,2,1,1,3
Phenacorhamdia_tenebrosa,1,?,2,?,1,0,3
Colomesus_asellus,1,1,1,2,1,1,3
Chalceus_epakros,1,1,2,2,0,0,3
Chaetostoma_alternifasciatum,1,?,2,?,1,0,3
Leptostomias_gracilis,?,1,?,1,0,1,3
Trichomycterus_pradensis,1,?,1,?,1,0,3
Rastrinus_scutiger,1,?,1,?,1,0,3
Bascanichthys_pusillus,?,0,?,0,0,1,2
Galaxias_prognathus,1,1,1,2,1,1,3
Cottus_metae,1,?,1,?,1,0,3
Parotocinclus_prata,1,?,2,?,1,0,3
Ageneiosus_ucayalensis,1,1,2,2,0,0,3
Meiacanthus_limbatus,1,?,1,?,1,0,3
Gymnoscopelus_opisthopterus,?,1,?,2,0,1,3
Canthigaster_bennetti,1,1,1,2,1,1,3
Aseraggodes_haackeanus,?,1,?,1,0,1,3
Pseudotatia_parva,1,1,2,2,0,0,3
Microctenopoma_lineatum,1,1,1,1,1,1,3
Halichoeres_bathyphilus,1,?,1,?,1,0,3
Melanotaenia_nigrans,?,1,?,2,0,0,3
Hypostomus_hondae,1,1,2,2,0,0,3
Careproctus_rastrinus,1,?,2,?,0,0,3
Trichomycterus_laucaensis,1,?,1,?,1,0,3
Gnathophis_parini,?,0,?,0,0,1,2
Tetracamphilius_notatus,1,1,2,2,0,0,3
Lophiodes_bruchius,1,?,2,?,1,0,3
Pseudorinelepis_genibarbis,1,1,2,2,0,0,3
Myctophum_brachygnathum,?,1,?,2,0,1,3
Eumicrotremus_taranetzi,1,?,1,?,1,0,3
Triglops_pingelii,1,?,1,?,1,0,3
Hemiancistrus_subviridis,1,?,2,?,1,0,3
Hippocampus_bargibanti,?,0,?,0,0,1,2
Decapterus_akaadsi,1,?,1,?,1,0,3
Chaunax_breviradius,1,?,2,?,1,0,3
Pseudochromis_marshallensis,1,1,1,1,1,1,3
Mystus_abbreviatus,1,?,2,?,1,0,3
Tetraodon_miurus,1,1,1,2,1,1,3
Microphis_cuncalus,?,0,?,0,0,1,2
Denticetopsis_royeroi,1,?,2,?,1,0,3
Heteropneustes_longipectoralis,1,?,2,?,1,0,3
Gnathophis_capensis,?,0,?,0,0,1,2
Malapterurus_beninensis,1,1,2,2,0,0,3
Dussumieria_acuta,1,1,1,1,1,0,3
Heterotis_niloticus,1,1,2,2,1,1,3
Himantolophus_mauli,1,0,1,0,1,1,2
Pterygotrigla_spirai,1,?,1,?,1,0,3
Bathycongrus_bertini,?,0,?,0,0,1,2
Pogonophryne_ventrimaculata,1,?,2,?,1,0,3
Chlorophthalmus_albatrossis,?,1,?,2,0,1,3
Pseudocheilinus_tetrataenia,1,1,2,2,1,1,3
Eustomias_micropterygius,?,1,?,1,0,1,3
Gymnothorax_saxicola,0,0,0,0,1,1,0
Oxyropsis_carinata,1,1,2,2,0,0,3
Alestes_macrophthalmus,1,1,2,2,0,0,3
Optivus_elongatus,?,1,?,2,0,1,3
Xanthichthys_auromarginatus,1,1,1,2,1,1,3
Clupeocharax_schoutedeni,1,1,2,2,0,0,3
Rhinecanthus_abyssus,1,1,1,2,1,1,3
Anguilla_breviceps,1,0,1,0,1,1,2
Diaphus_gigas,?,1,?,2,0,1,3
Corydoras_sychri,1,?,2,?,1,0,3
Pseudepapterus_gracilis,1,?,2,?,1,0,3
Gambusia_pseudopunctata,1,?,2,?,1,0,3
Meiacanthus_abditus,1,?,1,?,1,0,3
Symbolophorus_rufinus,?,1,?,2,0,1,3
Labrus_mixtus,1,1,2,2,1,1,3
Epiplatys_bifasciatus,1,?,2,?,1,0,3
Gvozdarus_balushkini,1,?,2,?,1,0,3
Allenichthys_glauerti,1,1,1,1,1,1,3
Halichoeres_discolor,1,?,1,?,1,0,3
Bembrops_morelandi,1,?,2,?,1,0,3
Crossorhombus_kanekonis,1,1,1,1,1,1,3
Arnoldichthys_spilopterus,1,1,2,2,0,0,3
Pachypanchax_varatraza,1,?,2,?,1,0,3
Melamphaes_spinifer,?,1,?,2,0,1,3
Cirrhilabrus_cyanopleura,1,1,2,2,1,1,3
Myxocyprinus_asiaticus,1,1,2,1,0,0,3
Hoplostethus_pacificus,?,1,?,2,0,1,3
Rhamdioglanis_frenatus,1,1,2,2,0,0,3
Lycenchelys_muraena,1,?,1,?,1,0,3
Scartichthys_gigas,1,?,1,?,1,0,3
Corydoras_carlae,1,?,2,?,1,0,3
Pseudobagrus_pratti,1,1,2,2,0,0,3
Cynoglossus_lida,0,0,0,0,1,1,0
Hypostomus_luetkeni,1,?,2,?,1,0,3
Pogonophryne_scotti,1,?,2,?,0,0,3
Pogonophryne_lanceobarbata,1,?,2,?,1,0,3
Chaetostoma_daidalmatos,1,?,2,?,1,0,3
Hypsoblennius_caulopus,1,?,1,?,1,0,3
Thermarces_cerberus,1,?,1,?,1,0,3
Aplochiton_zebra,1,1,1,2,1,1,3
Bathypterois_filiferus,?,1,?,2,0,1,3
Escualosa_thoracata,1,1,1,2,1,0,3
Scleronema_angustirostre,1,?,1,?,1,0,3
Cubanichthys_cubensis,1,?,1,?,1,0,3
Acanthurus_blochii,1,1,1,1,1,1,3
Nemichthys_curvirostris,1,0,1,0,1,1,2
Xiphophorus_kallmani,1,?,2,?,1,0,3
Epiplatys_dageti,1,?,2,?,1,0,3
Fundulus_grandis,1,?,2,?,1,0,3
Plicofollis_tenuispinis,1,?,2,?,1,0,3
Wetmorella_albofasciata,1,1,2,2,0,0,3
Halicampus_edmondsoni,?,0,?,0,0,1,2
Festucalex_kulbickii,?,0,?,0,0,1,2
Takifugu_chrysops,1,1,1,2,1,1,3
Bathypterois_dubius,?,1,?,2,0,1,3
Acromycter_perturbator,?,0,?,0,0,1,2
Diaphus_lobatus,?,1,?,2,0,1,3
Oreoglanis_sudarai,1,?,2,?,1,0,3
Paratriacanthodes_abei,1,1,1,1,1,1,3
Echidna_delicatula,0,0,0,0,1,1,0
Lophius_gastrophysus,1,?,2,?,1,0,3
Pteropsaron_springeri,1,?,2,?,1,0,3
Sturisoma_guentheri,1,?,2,?,1,0,3
Gila_ditaenia,1,?,2,?,1,0,3
Bolinichthys_longipes,?,1,?,2,0,1,3
Batrachomoeus_dubius,1,1,2,2,1,1,3
Parailia_congica,1,1,1,2,1,0,3
Doryichthys_deokhatoides,?,0,?,0,0,1,2
Ctenochaetus_tominiensis,1,1,1,1,1,1,3
Nothobranchius_fuscotaeniatus,1,?,2,?,1,0,3
Gymnoclinus_cristulatus,1,?,1,?,1,0,3
Andriashevia_aptera,1,?,1,?,1,0,3
Harttia_dissidens,1,?,2,?,1,0,3
Corydoras_pantanalensis,1,?,2,?,1,0,3
Aristostomias_tittmanni,?,1,?,1,0,1,3
Epiplatys_annulatus,1,?,2,?,1,0,3
Luciosudis_normani,?,1,?,2,0,1,3
Acestrorhynchus_pantaneiro,1,?,2,?,0,0,3
Achiroides_melanorhynchus,?,1,?,1,0,1,3
Pimelodus_absconditus,1,?,2,?,1,0,3
Atopochilus_mandevillei,1,?,2,?,1,0,3
Anacanthus_barbatus,1,0,1,0,1,1,2
Melanostomias_nigroaxialis,?,1,?,1,0,1,3
Eustomias_furcifer,?,1,?,1,0,1,3
Antennablennius_simonyi,1,?,1,?,1,0,3
Triglops_scepticus,1,?,1,?,1,0,3
Melanostomias_pauciradius,?,1,?,1,0,1,3
Trichomycterus_igobi,1,?,1,?,1,0,3
Ophichthus_singapurensis,?,0,?,0,0,1,2
Gigantactis_gibbsi,1,0,1,0,1,1,2
Petrocephalus_ansorgii,?,1,?,1,0,1,3
Gephyrocharax_major,?,1,?,2,0,0,3
Herichthys_bartoni,?,1,?,2,0,0,3
Canthigaster_sanctaehelenae,1,1,1,2,1,1,3
Gymnotus_paraguensis,1,0,1,0,1,1,2
Melamphaes_polylepis,?,1,?,2,0,1,3
Brachirus_annularis,?,1,?,1,0,1,3
Priapichthys_puetzi,1,?,2,?,1,0,3
Paraliparis_mawsoni,1,0,1,0,1,1,2
Aphyosemion_erythron,1,?,2,?,1,0,3
Decapterus_tabl,1,?,1,?,1,0,3
Cynopoecilus_multipapillatus,1,?,1,?,1,0,3
Lycenchelys_aratrirostris,1,?,1,?,1,0,3
Paraliparis_costatus,1,0,1,0,1,1,2
Pimelodella_buckleyi,1,?,2,?,1,0,3
Halichoeres_hortulanus,1,?,1,?,1,0,3
Nedystoma_dayi,1,1,2,2,0,0,3
Pseudoplesiops_annae,1,1,1,1,1,1,3
Laemolyta_proxima,?,1,?,2,0,0,3
Lycodes_palearis,1,?,1,?,1,0,3
Glyptothorax_sinensis,1,1,2,2,0,0,3
Potamothrissa_whiteheadi,1,?,1,?,1,0,3
Pseudohemiodon_thorectes,1,?,2,?,1,0,3
Coryphaena_equiselis,1,1,2,2,0,0,3
Quassiremus_ascensionis,?,0,?,0,0,1,2
Brustiarius_nox,1,1,2,2,0,0,3
Notolabrus_celidotus,1,?,1,?,1,0,3
Cynoglossus_arel,0,0,0,0,1,1,0
Corydoras_araguaiaensis,1,?,2,?,1,0,3
Paragalaxias_julianus,1,1,1,2,1,1,3
Cynoglossus_dispar,0,0,0,0,1,1,0
Paraliparis_andriashevi,1,0,1,0,1,1,2
Fundulus_nottii,1,?,2,?,1,0,3
Richardsonius_balteatus,1,1,2,2,0,0,3
Phenacogrammus_ansorgii,1,1,2,2,0,0,3
Hisonotus_maculipinnis,1,?,2,?,0,0,3
Sardinella_longiceps,1,?,1,?,1,0,3
Parauchenoglanis_ngamensis,1,1,2,2,0,0,3
Parabothus_budkeri,1,1,1,1,1,1,3
Otothyris_travassosi,1,?,2,?,1,0,3
Psednos_spirohira,1,?,1,?,1,0,3
Nematalosa_papuensis,1,1,1,2,1,0,3
Proloricaria_prolixa,1,?,2,?,1,0,3
Ancistrus_brevifilis,1,?,2,?,1,0,3
Hypophthalmus_marginatus,1,?,2,?,1,0,3
Rineloricaria_stewarti,1,?,2,?,1,0,3
Rhamdia_quelen,1,1,2,2,0,0,3
Halophryne_queenslandiae,1,1,2,2,1,1,3
Hemibagrus_maydelli,1,?,2,?,1,0,3
Pimelodella_elongata,1,?,2,?,1,0,3
Osopsaron_formosensis,1,?,2,?,1,0,3
Bathypterois_bigelowi,?,1,?,2,0,1,3
Rosenblattichthys_hubbsi,1,1,2,2,0,0,3
Hypsoblennius_gentilis,1,?,1,?,1,0,3
Coris_atlantica,1,?,1,?,1,0,3
Austrobatrachus_foedus,1,1,2,2,1,1,3
Iniistius_pentadactylus,1,?,1,?,1,0,3
Hephthocara_simum,?,0,?,0,0,0,2
Skiffia_multipunctata,1,?,1,?,1,0,3
Duopalatinus_emarginatus,1,?,2,?,1,0,3
Rasbora_kalochroma,?,1,?,2,0,0,3
Stethojulis_notialis,1,?,1,?,1,0,3
Elassodiscus_tremebundus,1,?,2,?,0,0,3
Lamnostoma_mindora,?,0,?,0,0,1,2
Arothron_nigropunctatus,1,1,1,2,1,1,3
Ompok_sindensis,1,?,1,?,1,0,3
Halieutopsis_ingerorum,1,?,2,?,1,0,3
Monopterus_digressus,0,0,0,0,1,1,0
Indostomus_paradoxus,1,1,1,1,1,1,3
Cantherhines_multilineatus,1,0,1,0,1,1,2
Cottus_asperrimus,1,?,1,?,1,0,3
Lasiognathus_intermedius,1,0,1,0,1,1,2
Meiacanthus_tongaensis,1,?,1,?,1,0,3
Xyrias_guineensis,?,0,?,0,0,1,2
Salarias_guttatus,1,?,1,?,1,0,3
Gila_conspersa,1,?,2,?,1,0,3
Galaxias_divergens,1,1,1,2,1,1,3
Melanostomias_vierecki,?,1,?,1,0,1,3
Hypsoblennius_digueti,1,?,1,?,1,0,3
Serrivomer_jesperseni,1,0,1,0,1,1,2
Paraconger_californiensis,1,0,1,0,1,1,2
Delturus_carinotus,1,?,2,?,1,0,3
Rineloricaria_reisi,1,?,2,?,1,0,3
Ctenochirichthys_longimanus,1,0,1,0,1,1,2
Parmops_coruscans,?,1,?,2,0,1,3
Eustomias_parri,?,1,?,1,0,1,3
Ophthalmolepis_lineolata,1,?,1,?,1,0,3
Trichomycterus_areolatus,1,?,1,?,1,0,3
Acrobrycon_ipanquianus,?,1,?,2,0,0,3
Aristostomias_xenostoma,?,1,?,1,0,1,3
Copionodon_pecten,1,?,2,?,0,0,3
Halicmetus_niger,1,?,2,?,1,0,3
Hypostomus_pagei,1,?,2,?,1,0,3
Chascanopsetta_micrognatha,1,1,1,1,1,1,3
Sargocentron_shimizui,?,1,?,2,0,1,3
Hoplunnis_similis,1,0,1,0,1,1,2
Oreoglanis_vicinus,1,?,2,?,1,0,3
Myripristis_murdjan,?,1,?,2,0,1,3
Soleichthys_oculofasciatus,?,1,?,1,0,1,3
Aphyosemion_aureum,1,?,2,?,1,0,3
Neostethus_amaricola,1,?,1,?,1,0,3
Phractura_stiassny,1,?,2,?,1,0,3
Citharichthys_platophrys,1,?,2,?,1,0,3
Bathypterois_perceptor,?,1,?,2,0,1,3
Hypostomus_macrops,1,?,2,?,1,0,3
Zebrias_captivus,?,1,?,1,0,1,3
Chlorophthalmus_punctatus,?,1,?,2,0,1,3
Artedidraco_glareobarbatus,1,?,2,?,1,0,3
Acanthurus_leucosternon,1,1,1,1,1,1,3
Pimelodus_garciabarrigai,1,?,2,?,1,0,3
Myrichthys_pantostigmius,?,0,?,0,0,1,2
Psednos_nataliae,1,?,1,?,1,0,3
Tatia_nigra,1,?,2,?,1,0,3
Antennarius_randalli,1,1,1,1,1,1,3
Choeroichthys_cinctus,?,0,?,0,0,1,2
Corydoras_coppenamensis,1,?,2,?,1,0,3
Ramnogaster_arcuata,1,?,1,?,1,0,3
Noturus_maydeni,1,?,2,?,1,0,3
Lepidocephalichthys_guntea,1,1,2,2,0,0,3
Halichoeres_garnoti,1,?,1,?,1,0,3
Stichaeus_nozawae,1,?,1,?,1,0,3
Corydoras_tukano,1,?,2,?,1,0,3
Paralichthys_tropicus,1,?,2,?,1,0,3
Pervagor_janthinosoma,1,0,1,0,1,1,2
Lycodapus_mandibularis,1,?,1,?,1,0,3
Pareiorhaphis_stomias,1,?,2,?,1,0,3
Harengula_humeralis,1,?,1,?,1,0,3
Pterocryptis_buccata,1,?,1,?,1,0,3
Sanopus_astrifer,1,1,2,2,1,1,3
Gephyroglanis_gymnorhynchus,1,?,2,?,1,0,3
Engyprosopon_arenicola,1,1,1,1,1,1,3
Ernstichthys_anduzei,1,?,2,?,0,0,3
Trichomycterus_taeniops,1,?,1,?,1,0,3
Sardinella_rouxi,1,?,1,?,1,0,3
Monacanthus_tuckeri,1,0,1,0,1,1,2
Astronesthes_zharovi,?,1,?,1,0,1,3
Heteroconger_balteatus,0,0,0,0,1,1,0
Pimelodella_taeniophora,1,?,2,?,1,0,3
Loricariichthys_stuebelii,1,?,2,?,1,0,3
Bathysolea_profundicola,?,1,?,1,0,1,3
Plectrochilus_wieneri,1,?,1,?,1,0,3
Hylopanchax_silvestris,1,?,2,?,1,0,3
Leptostomias_analis,?,1,?,1,0,1,3
Trichomycterus_weyrauchi,1,?,1,?,1,0,3
Cetopsorhamdia_insidiosa,1,?,2,?,1,0,3
Scomberoides_commersonnianus,1,?,1,?,1,0,3
Glyptothorax_naziri,1,?,2,?,1,0,3
Ecsenius_australianus,1,?,1,?,1,0,3
Pagetopsis_maculatus,1,1,2,2,0,0,3
Urocampus_nanus,?,0,?,0,0,1,2
Epiplatys_neumanni,1,?,2,?,1,0,3
Gymnothorax_pseudothyrsoideus,0,0,0,0,1,1,0
Ancylopsetta_microctenus,1,?,2,?,1,0,3
Lestidium_atlanticum,1,1,2,2,0,0,3
Arothron_manilensis,1,1,1,2,1,1,3
Sargocentron_lepros,?,1,?,2,0,1,3
Oryzias_mekongensis,1,1,2,2,0,0,3
Mystriophis_rostellatus,?,0,?,0,0,1,2
Oncorhynchus_clarkii,1,1,2,1,0,0,3
Petrocephalus_wesselsi,?,1,?,1,0,1,3
Glyptothorax_siamensis,1,?,2,?,1,0,3
Andersonia_leptura,1,1,2,2,0,0,3
Charax_gibbosus,1,?,2,?,0,0,3
Triacanthodes_indicus,1,1,1,1,1,1,3
Hippoglossina_stomata,1,?,2,?,1,0,3
Poeciliopsis_lutzi,1,?,2,?,1,0,3
Parapercis_xanthozona,1,?,2,?,1,0,3
Parablennius_postoculomaculatus,1,?,1,?,1,0,3
Photocorynus_spiniceps,1,0,1,0,1,1,2
Patagonotothen_cornucola,1,?,2,?,1,0,3
Paralichthys_lethostigma,1,?,2,?,1,0,3
Phenacobrycon_henni,?,1,?,2,0,0,3
Lycodichthys_dearborni,1,?,1,?,1,0,3
Paraliparis_deani,1,0,1,0,1,1,2
Cosmocampus_brachycephalus,?,0,?,0,0,1,2
Plesiolebias_xavantei,1,?,1,?,1,0,3
Paramonacanthus_sulcatus,1,0,1,0,1,1,2
Nettastoma_syntresis,0,0,0,0,1,1,0
Cyprinodon_atrorus,1,?,1,?,1,0,3
